"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.544736442E1,-3.629436874E1,-4.376239014E1,4.427666473E1,7.206143929E1
3.545735342E1,-3.626340485E1,-4.378325272E1,4.401628113E1,7.189882303E1
3.546734142E1,-3.622871017E1,-4.372285461E1,4.422801971E1,7.197447592E1
3.547733042E1,-3.623872375E1,-4.377577972E1,4.415061951E1,7.196416603E1
3.548731942E1,-3.620843506E1,-4.366151810E1,4.419863129E1,7.190895591E1
3.549730842E1,-3.630016327E1,-4.344587326E1,4.411188507E1,7.177119312E1
3.550729742E1,-3.627220154E1,-4.352490997E1,4.412373352E1,7.181221520E1
3.551728642E1,-3.632264709E1,-4.356011200E1,4.407908630E1,7.183163578E1
3.552727542E1,-3.620962524E1,-4.357444382E1,4.405780792E1,7.177018568E1
3.553726442E1,-3.618641663E1,-4.351877594E1,4.394305420E1,7.165425751E1
3.554725342E1,-3.623870850E1,-4.354207993E1,4.412182617E1,7.180454207E1
3.555724242E1,-3.610923386E1,-4.358140564E1,4.406298828E1,7.172700066E1
3.556723117E1,-3.610614777E1,-4.364910889E1,4.414065552E1,7.181431670E1
3.557722017E1,-3.598052216E1,-4.361421204E1,4.388406372E1,7.157240051E1
3.558720917E1,-3.316339111E1,-4.487736893E1,3.872342682E1,6.792122302E1
3.559719817E1,-3.293438721E1,-4.490155792E1,3.841522217E1,6.765022586E1
3.560718617E1,-3.271555710E1,-4.497375107E1,3.840270233E1,6.758486153E1
3.561717517E1,-3.256660461E1,-4.500627136E1,3.818098450E1,6.740872180E1
3.562716417E1,-3.098988724E1,-4.580369949E1,3.523698425E1,6.557436281E1
3.563715317E1,-3.090752792E1,-4.602338791E1,3.476168060E1,6.543547933E1
3.564714217E1,-3.090752792E1,-4.602338791E1,3.476168060E1,6.543547933E1
3.565713117E1,-3.083244324E1,-4.593824387E1,3.459556580E1,6.525193467E1
3.566712017E1,-2.970601082E1,-4.696510315E1,3.227323914E1,6.426297501E1
3.567710917E1,-2.969452667E1,-4.701965332E1,3.209135437E1,6.420644623E1
3.568709817E1,-2.960002327E1,-4.698935699E1,3.203808594E1,6.411396103E1
3.569708717E1,-2.955772400E1,-4.711811066E1,3.204139709E1,6.419054859E1
3.570707617E1,-2.934013748E1,-4.702175140E1,3.179315948E1,6.389596046E1
3.571706517E1,-2.934806061E1,-4.710214996E1,3.152932739E1,6.382804774E1
3.572705417E1,-2.887537766E1,-4.775890350E1,2.948018646E1,6.311720599E1
3.573704217E1,-2.865515900E1,-4.777257538E1,2.916574860E1,6.288066465E1
3.574703117E1,-2.868769073E1,-4.778878021E1,2.902302551E1,6.284176258E1
3.575702017E1,-2.847486496E1,-4.779098129E1,2.888616943E1,6.268338386E1
3.576700917E1,-2.857940674E1,-4.775209045E1,2.851364136E1,6.253057153E1
3.577699817E1,-2.850958252E1,-4.771732330E1,2.852632904E1,6.247792160E1
3.578698717E1,-2.836786652E1,-4.782332230E1,2.841680908E1,6.244454375E1
3.579697617E1,-2.824274826E1,-4.779301834E1,2.829460144E1,6.230898733E1
3.580696517E1,-2.737968636E1,-4.739153671E1,2.718485260E1,6.111154709E1
3.581695417E1,-2.731451225E1,-4.730310440E1,2.725049591E1,6.104306507E1
3.582694317E1,-2.720517540E1,-4.735027695E1,2.713850403E1,6.098088796E1
3.583693217E1,-2.700908279E1,-4.738334274E1,2.706542206E1,6.088685239E1
3.584692117E1,-2.701479530E1,-4.744717789E1,2.673721313E1,6.079401633E1
3.585691017E1,-2.696067429E1,-4.742549515E1,2.660286713E1,6.069405315E1
3.586689917E1,-2.701686859E1,-4.736457825E1,2.645499420E1,6.060677503E1
3.587688717E1,-2.705089569E1,-4.724856949E1,2.647806549E1,6.054144224E1
3.588687617E1,-2.695707321E1,-4.731651688E1,2.638207245E1,6.051074543E1
3.589686517E1,-2.692504501E1,-4.726230240E1,2.638849640E1,6.045689389E1
3.590685417E1,-2.700400925E1,-4.734872818E1,2.634537506E1,6.054087349E1
3.591684317E1,-2.677480507E1,-4.730760193E1,2.635993958E1,6.041312607E1
3.592683217E1,-2.682447243E1,-4.743272781E1,2.599076843E1,6.037330563E1
3.593682117E1,-2.664424896E1,-4.733901978E1,2.615352631E1,6.029017942E1
3.594681017E1,-2.668078613E1,-4.740199280E1,2.599239349E1,6.028613265E1
3.595679917E1,-2.655771446E1,-4.746818542E1,2.608715820E1,6.032479298E1
3.596678817E1,-2.667493248E1,-4.735099030E1,2.597924042E1,6.023777251E1
3.597677717E1,-2.672791100E1,-4.725523758E1,2.584716034E1,6.012914769E1
3.598676617E1,-2.682659340E1,-4.724847412E1,2.568942261E1,6.010017349E1
3.599675517E1,-2.650099182E1,-4.732716370E1,2.561495209E1,5.998573798E1
3.600674417E1,-2.659530258E1,-4.734957123E1,2.552899170E1,6.000851133E1
3.601673217E1,-2.656304359E1,-4.729884720E1,2.577869415E1,6.006094658E1
3.602672117E1,-2.666814232E1,-4.741185379E1,2.593350220E1,6.026292584E1
3.603671017E1,-2.635084915E1,-4.731059265E1,2.629745483E1,6.020145811E1
3.604669917E1,-2.641391563E1,-4.751676941E1,2.651123047E1,6.048457370E1
3.605668817E1,-2.553093338E1,-4.721649551E1,2.606835938E1,5.967231660E1
3.606667717E1,-2.538169861E1,-4.725131226E1,2.592590332E1,5.957406816E1
3.607666617E1,-2.534626579E1,-4.717295456E1,2.604145050E1,5.954727513E1
3.608665517E1,-2.515744400E1,-4.737284851E1,2.597029114E1,5.959479664E1
3.609664417E1,-2.502538109E1,-4.731215286E1,2.584011078E1,5.943417226E1
3.610663317E1,-2.508894157E1,-4.740520477E1,2.556192017E1,5.941481458E1
3.611662217E1,-2.308672333E1,-4.689294434E1,2.357541656E1,5.733886369E1
3.612661117E1,-2.316421700E1,-4.688433075E1,2.306497192E1,5.715517779E1
3.613660017E1,-2.286300659E1,-4.684576035E1,2.271228027E1,5.686026739E1
3.614658817E1,-2.295185852E1,-4.689701462E1,2.223468781E1,5.674944168E1
3.615657717E1,-2.177036476E1,-4.749283218E1,2.018959045E1,5.601015491E1
3.616656617E1,-2.163159180E1,-4.751994705E1,1.978470612E1,5.583462839E1
3.617655517E1,-2.126836014E1,-4.770360947E1,1.926932526E1,5.567121693E1
3.618654417E1,-2.097672272E1,-4.764309692E1,1.897218323E1,5.540605849E1
3.619653317E1,-2.026815796E1,-4.841811371E1,1.819793701E1,5.555426963E1
3.620652217E1,-2.033940887E1,-4.844606400E1,1.782067871E1,5.548233286E1
3.621651117E1,-2.020953941E1,-4.830799484E1,1.756033325E1,5.523090759E1
3.622650017E1,-2.008514023E1,-4.830002975E1,1.737525177E1,5.511991570E1
3.623648917E1,-1.982577133E1,-4.830948639E1,1.690691376E1,5.488817192E1
3.624647817E1,-1.995593834E1,-4.816651535E1,1.681927490E1,5.478266774E1
3.625646717E1,-1.944616699E1,-4.822397995E1,1.567052460E1,5.430719100E1
3.626645517E1,-1.937586594E1,-4.818967819E1,1.540433502E1,5.417529698E1
3.627644417E1,-1.906556892E1,-4.813777161E1,1.523152161E1,5.396980845E1
3.628643317E1,-1.874820518E1,-4.808541489E1,1.501976776E1,5.375216969E1
3.629642217E1,-1.841183472E1,-4.791750336E1,1.504057312E1,5.349113595E1
3.630641117E1,-1.788423157E1,-4.798712540E1,1.510998535E1,5.339402214E1
3.631640017E1,-1.719008255E1,-4.776231384E1,1.511276245E1,5.296350773E1
3.632638917E1,-1.657301903E1,-4.760302353E1,1.526570892E1,5.266644736E1
3.633637817E1,-1.596712208E1,-4.760420990E1,1.502447510E1,5.241034859E1
3.634636717E1,-1.558035374E1,-4.752181625E1,1.469623566E1,5.212532767E1
3.635635617E1,-1.556660938E1,-4.721600342E1,1.419232178E1,5.170195648E1
3.636634517E1,-1.527607632E1,-4.690385437E1,1.406755829E1,5.129547990E1
3.637633417E1,-1.529240704E1,-4.644910049E1,1.377703094E1,5.080534648E1
3.638632317E1,-1.508871174E1,-4.595594025E1,1.382339478E1,5.030610210E1
3.639631117E1,-1.377590179E1,-4.929268646E1,1.217530823E1,5.260971906E1
3.640630017E1,-1.363647842E1,-4.906563568E1,1.272505188E1,5.249111443E1
3.641628917E1,-1.338110733E1,-4.870464706E1,1.300914764E1,5.215778563E1
3.642627817E1,-1.362877846E1,-4.778951645E1,1.318073273E1,5.141316174E1
3.643626717E1,-1.298972893E1,-4.365407944E1,1.367018127E1,4.755297641E1
3.644625617E1,-1.438928604E1,-4.160340881E1,1.218527222E1,4.567686544E1
3.645624517E1,-1.475653458E1,-4.032894135E1,1.320009613E1,4.492684454E1
3.646623417E1,-1.334571075E1,-3.942129898E1,1.603974152E1,4.460291601E1
3.647622317E1,-9.327461243E0,-3.652376938E1,2.218276978E1,4.373857037E1
3.648621217E1,-9.327461243E0,-3.652376938E1,2.218276978E1,4.373857037E1
3.649620117E1,-7.618458271E0,-3.369506073E1,2.272060394E1,4.134759809E1
3.650619017E1,-7.398212910E0,-3.090805435E1,2.036942291E1,3.774857306E1
3.651617917E1,-7.342078686E0,-2.931980896E1,1.888053131E1,3.563750524E1
3.652616717E1,-6.816806316E0,-2.863079453E1,1.867269897E1,3.485485519E1
3.653615617E1,-2.961797714E-1,-3.224754333E1,2.224318695E1,3.917589998E1
3.654614517E1,-4.005413055E-1,-3.158448982E1,2.141999817E1,3.816486280E1
3.655613417E1,-1.085890770E0,-3.020332909E1,2.034284973E1,3.643146692E1
3.656612404E1,-2.741060257E0,-2.855369568E1,1.820196533E1,3.397261383E1
3.657611304E1,5.129989624E0,-1.383214378E1,9.867561340E0,1.774862705E1
3.658610204E1,2.432521820E0,-1.191754723E1,7.413055420E0,1.424424392E1
3.659609104E1,-8.016834259E-1,-1.034316826E1,5.248886108E0,1.162646255E1
3.660608004E1,-3.318655014E0,-9.141315460E0,4.726722717E0,1.081291020E1
3.661606904E1,6.493186951E-1,3.251618195E1,3.769020081E0,3.274033011E1
3.662605804E1,1.077148438E0,3.303800964E1,6.900558472E0,3.376815123E1
3.663604704E1,3.293275833E0,3.303128815E1,1.168152618E1,3.519047764E1
3.664603504E1,6.378784180E0,3.240054321E1,1.702761078E1,3.715405250E1
3.665602404E1,1.005770969E1,3.107271576E1,2.253135681E1,3.967786825E1
3.666601304E1,1.380038357E1,2.866690826E1,2.803369904E1,4.240436885E1
3.667600204E1,-1.141480541E1,-3.543463135E1,3.844094086E1,5.351277245E1
3.668599104E1,-9.918239594E0,-3.856717682E1,4.048839569E1,5.679004129E1
3.669598004E1,-9.833024025E0,-4.158420563E1,4.010131073E1,5.860076485E1
3.670596904E1,-1.042044830E1,-4.395739746E1,3.853340912E1,5.937728650E1
3.671595804E1,-7.309702301E1,-4.302610016E1,9.249671936E0,8.532277831E1
3.672594704E1,-7.215140533E1,-4.490200806E1,9.635070801E0,8.552689757E1
3.673593604E1,-7.023212433E1,-4.691791916E1,1.106498718E1,8.518377995E1
3.674592504E1,-6.846364594E1,-4.938558960E1,1.298404694E1,8.540955889E1
3.675591404E1,-6.713012695E1,-5.159325027E1,1.451438141E1,8.590101679E1
3.676590304E1,-6.663021088E1,-5.380318069E1,1.494535828E1,8.693521144E1
3.677589104E1,-1.475495911E2,-7.786543274E1,1.136974335E1,1.672219438E2
3.678588004E1,-1.481378021E2,-7.944416046E1,1.061269379E1,1.684304376E2
3.679586904E1,-1.489019928E2,-8.042552185E1,9.515579224E0,1.695010745E2
3.680585804E1,-1.493354950E2,-8.141502380E1,8.185539246E0,1.702835847E2
3.681584704E1,-1.495918579E2,-8.208305359E1,6.813636780E0,1.707681975E2
3.682583604E1,-1.494885712E2,-8.255242157E1,5.295578003E0,1.708501635E2
3.683582504E1,-8.020226288E1,-8.621102142E1,-2.557736969E1,1.204945850E2
3.684581404E1,-7.856860352E1,-8.624902344E1,-2.599457550E1,1.195309059E2
3.685580304E1,-7.635426331E1,-8.684985352E1,-2.567385101E1,1.184568158E2
3.686579204E1,-7.644769287E1,-8.827970886E1,-2.732420349E1,1.199340187E2
3.687578104E1,-7.885631561E1,-8.871540833E1,-3.055371094E1,1.225653762E2
3.688577004E1,-5.320859146E1,-9.598112488E1,-4.079857254E1,1.170813993E2
3.689575804E1,-5.184854126E1,-9.503807068E1,-4.080693436E1,1.156966378E2
3.690574704E1,-5.167721176E1,-9.453880310E1,-4.217167282E1,1.157003435E2
3.691573604E1,-5.176318741E1,-9.299975586E1,-4.360939407E1,1.150224387E2
3.692572504E1,-4.691901398E1,-9.298275757E1,-4.196972275E1,1.122882216E2
3.693571404E1,-4.195933533E1,-9.685284424E1,-4.145494461E1,1.134000515E2
3.694570304E1,-4.333949661E1,-1.013255310E2,-4.579674911E1,1.193420187E2
3.695569204E1,-4.436643600E1,-1.038751678E2,-4.911149216E1,1.231680551E2
3.696568104E1,-4.432236862E1,-1.064153900E2,-5.163657761E1,1.263132762E2
3.697567004E1,-4.768964767E1,-1.085762939E2,-5.678445816E1,1.314822756E2
3.698565904E1,-1.166612167E2,-9.992208099E1,-6.338533020E1,1.661684743E2
3.699564804E1,-1.185424118E2,-1.010427246E2,-6.605699921E1,1.691906107E2
3.700563704E1,-1.268249817E2,-1.014343338E2,-7.262187958E1,1.778972666E2
3.701562504E1,-1.347752838E2,-9.610279846E1,-7.601885223E1,1.821510112E2
3.702561404E1,-1.386090088E2,-9.162718201E1,-7.548759460E1,1.825003418E2
3.703560304E1,-1.472460022E2,-8.287039948E1,-7.710872650E1,1.857273377E2
3.704559204E1,-1.442047577E2,-7.132277679E1,-7.174604797E1,1.761517699E2
3.705558104E1,-1.394760437E2,-6.247399139E1,-6.605361176E1,1.664921800E2
3.706557004E1,-1.251985779E2,-6.110392761E1,-5.571691895E1,1.500424904E2
3.707555904E1,-1.197143173E2,-6.741950989E1,-5.140448761E1,1.466946810E2
3.708554804E1,-1.172388458E2,-7.572980499E1,-4.949529266E1,1.480869148E2
3.709553704E1,-1.236858673E2,-7.875382233E1,-5.225373840E1,1.556624922E2
3.710552604E1,-4.443070221E1,-2.077256393E1,-9.742866516E0,5.000510133E1
3.711551504E1,-4.414874268E1,-2.087486649E1,-1.077280426E1,5.000924757E1
3.712550404E1,-4.166848373E1,-2.440441132E1,-1.091757965E1,4.950789204E1
3.713549204E1,-4.700349808E1,-2.497988129E1,-1.343268585E1,5.489772627E1
3.714548104E1,-4.500929260E1,-2.415048599E1,-1.207992554E1,5.248816052E1
3.715547004E1,-4.436167145E1,-2.498913193E1,-1.234104919E1,5.239003821E1
3.716545904E1,-4.428741837E1,-7.045478058E1,-2.016130066E1,8.562551942E1
3.717544804E1,-5.291353226E1,-7.448804474E1,-2.474790955E1,9.466134233E1
3.718543704E1,-6.202715302E1,-7.035138702E1,-2.788153839E1,9.784715402E1
3.719542604E1,-6.504719543E1,-6.349424744E1,-2.814544678E1,9.515683510E1
3.720541504E1,-6.488941956E1,-5.662240601E1,-2.730475616E1,9.034535595E1
3.721540404E1,-5.811725235E1,-5.200295258E1,-2.380557251E1,8.153911564E1
3.722539304E1,-5.271612167E1,-5.229621887E1,-2.157632446E1,7.732672093E1
3.723538204E1,-5.295494080E1,-5.340517426E1,-2.147796631E1,7.821535290E1
3.724537104E1,-5.324935913E1,-5.332899475E1,-2.104231262E1,7.824483912E1
3.725535904E1,-5.137916183E1,-5.304955292E1,-1.960812378E1,7.641041718E1
3.726534804E1,-5.098524475E1,-5.349027252E1,-1.867322540E1,7.621937932E1
3.727533704E1,-5.295462799E1,-5.322972870E1,-1.860613251E1,7.735492751E1
3.728532604E1,-5.372772980E1,-5.165179443E1,-1.802784729E1,7.667842001E1
3.729531504E1,-5.090382767E1,-4.959774780E1,-1.620731354E1,7.289590709E1
3.730530404E1,-1.046230793E0,9.890563965E0,-2.427433014E1,2.623282215E1
3.731529304E1,2.201746464E0,8.626266479E0,-2.318109894E1,2.483190506E1
3.732528204E1,2.201746464E0,8.626266479E0,-2.318109894E1,2.483190506E1
3.733527104E1,3.461578369E0,6.675880432E0,-2.294869232E1,2.414937646E1
3.734526004E1,5.278307915E0,4.909519196E0,-2.283011627E1,2.394113870E1
3.735524904E1,8.376648903E0,2.626178741E0,-2.236438751E1,2.402562987E1
3.736523804E1,1.031381416E1,-8.589782715E-1,-2.318372345E1,2.538892749E1
3.737522604E1,8.250082016E0,-3.882835388E0,-2.555745697E1,2.713528829E1
3.738521504E1,5.259393692E0,-4.851379395E0,-2.802825165E1,2.892714978E1
3.739520404E1,5.619213104E0,-4.625652313E0,-2.910012054E1,2.999648698E1
3.740519304E1,7.397062302E0,-5.151340485E0,-2.989286804E1,3.122237017E1
3.741518204E1,6.638404846E0,-6.039131165E0,-3.138795471E1,3.264572292E1
3.742517104E1,5.249887943E0,-5.671939850E0,-3.279328918E1,3.369172065E1
3.743516004E1,7.442011356E0,-4.723594666E0,-3.256244659E1,3.373438613E1
3.744514904E1,-1.792095184E1,-1.872948151E2,-7.300517273E1,2.018174014E2
3.745513804E1,-1.688242531E1,-1.897990112E2,-7.258489990E1,2.039049991E2
3.746512704E1,-1.837434387E1,-1.916614532E2,-7.288388062E1,2.058732358E2
3.747511604E1,-1.920038223E1,-1.926705475E2,-7.246527863E1,2.067409276E2
3.748510504E1,-1.922858047E1,-1.930177002E2,-7.094868469E1,2.065412471E2
3.749509304E1,-1.950089264E1,-1.935296631E2,-6.892704773E1,2.063612202E2
3.750508204E1,-2.111443710E1,-1.936773682E2,-6.729689026E1,2.061203867E2
3.751507104E1,-2.390557671E1,-1.933914795E2,-6.626199341E1,2.058212640E2
3.752506004E1,-2.161658669E1,-1.338009644E2,-1.794246674E1,1.367183492E2
3.753504904E1,-2.371395493E1,-1.320858459E2,-1.876023102E1,1.355026517E2
3.754503804E1,-2.482618713E1,-1.300224457E2,-2.016975403E1,1.338991969E2
3.755502704E1,-2.433164787E1,-1.281587677E2,-2.065106201E1,1.320725755E2
3.756501592E1,-2.376074219E1,-1.261475983E2,-2.040428162E1,1.299773985E2
3.757500492E1,-2.358860588E1,-1.237280884E2,-1.931130981E1,1.274283676E2
3.758499392E1,-1.047035446E2,-1.292874451E2,1.410946655E1,1.669645254E2
3.759498292E1,-1.051521835E2,-1.266764603E2,1.420114136E1,1.652440005E2
3.760497192E1,-1.056118698E2,-1.241898499E2,1.381657410E1,1.636089349E2
3.761495992E1,-1.056961288E2,-1.225408936E2,1.329948425E1,1.623724685E2
3.762494892E1,-1.055112152E2,-1.216739502E2,1.275954437E1,1.615548596E2
3.763493792E1,-1.049761276E2,-1.218479767E2,1.255802917E1,1.613214830E2
3.764492692E1,-1.100390244E2,-8.562336731E1,7.010795593E0,1.396033637E2
3.765491592E1,-1.098804779E2,-8.669314575E1,8.127143860E0,1.401979722E2
3.766490492E1,-1.102267532E2,-8.768838501E1,8.786285400E0,1.411254364E2
3.767489392E1,-1.103647003E2,-8.867362976E1,9.743309021E0,1.419095196E2
3.768488292E1,-1.107339554E2,-8.994656372E1,1.052803040E1,1.430497558E2
3.769487192E1,-1.122038956E2,-9.010156250E1,9.986152649E0,1.442488440E2
3.770486092E1,-1.151935883E2,-8.948742676E1,6.565635681E0,1.460159919E2
3.771484992E1,-7.181077576E1,-1.000057983E2,1.452967834E1,1.239720080E2
3.772483792E1,-7.082245636E1,-1.020103149E2,1.536209106E1,1.251316048E2
3.773482692E1,-7.009310150E1,-1.037636261E2,1.608715057E1,1.262486808E2
3.774481592E1,-7.019610596E1,-1.052243576E2,1.668029022E1,1.275848377E2
3.775480492E1,-4.779565811E0,-8.327740479E1,-1.268478394E0,8.342409385E1
3.776479392E1,-4.421053410E0,-8.354850769E1,-6.629409790E-1,8.366802460E1
3.777478292E1,-4.280046940E0,-8.367247009E1,-3.200912476E-1,8.378247735E1
3.778477192E1,-4.210431099E0,-8.395774841E1,8.697509766E-3,8.406325787E1
3.779476092E1,-4.175138950E0,-8.421923828E1,3.580703735E-1,8.432342555E1
3.780474992E1,-4.122784138E0,-8.454066467E1,4.811935425E-1,8.464250043E1
3.781473892E1,8.789926529E0,-7.429542542E1,-4.607994080E0,7.495536442E1
3.782472792E1,8.607820511E0,-7.449874878E1,-4.807403564E0,7.514831517E1
3.783471692E1,8.602198601E0,-7.449482727E1,-4.757431030E0,7.514060328E1
3.784470492E1,8.189306259E0,-7.450981903E1,-4.834991455E0,7.511427968E1
3.785469392E1,8.173683167E0,-7.448461914E1,-5.079895020E0,7.510374770E1
3.786468292E1,7.930776119E0,-7.454049683E1,-4.951171875E0,7.512454313E1
3.787467192E1,7.699715137E0,-7.441293335E1,-4.936531067E0,7.497292579E1
3.788466092E1,7.674068928E0,-7.451248169E1,-4.837455750E0,7.506265543E1
3.789464992E1,1.044970703E1,-6.425730896E1,-3.035888672E0,6.517219309E1
3.790463892E1,1.031832314E1,-6.428514862E1,-3.064743042E0,6.518006425E1
3.791462792E1,1.040394306E1,-6.431250000E1,-3.085609436E0,6.522162734E1
3.792461692E1,1.040391350E1,-6.449164581E1,-2.814193726E0,6.538603430E1
3.793460592E1,1.044452381E1,-6.427503204E1,-2.507484436E0,6.516636633E1
3.794459492E1,1.044758892E1,-6.443561554E1,-2.638221741E0,6.533039781E1
3.795458292E1,1.053320217E1,-6.431675720E1,-2.358947754E0,6.521624214E1
3.796457192E1,1.048573112E1,-6.434655762E1,-2.355842590E0,6.523787266E1
3.797456092E1,1.012566376E1,-6.382527924E1,-1.752494812E0,6.464724723E1
3.798454992E1,1.026145935E1,-6.391921997E1,-1.770072937E0,6.476185133E1
3.799453892E1,1.020032406E1,-6.380036926E1,-1.711120605E0,6.463328603E1
3.800452792E1,1.020379639E1,-6.389359283E1,-1.667030334E0,6.472470669E1
3.801451692E1,1.021528530E1,-6.382708740E1,-1.557044983E0,6.465812810E1
3.802450592E1,1.013867188E1,-6.385673523E1,-1.576248169E0,6.467580583E1
3.803449492E1,1.010408401E1,-6.371923828E1,-1.493759155E0,6.453266737E1
3.804448392E1,1.010949039E1,-6.385573578E1,-1.551071167E0,6.466964210E1
3.805447292E1,1.014425659E1,-6.390549469E1,-1.386863708E0,6.472048813E1
3.806446092E1,1.003685951E1,-6.397425842E1,-1.109130859E0,6.476630652E1
3.807444992E1,9.974691391E0,-6.383133698E1,-1.063514709E0,6.461474377E1
3.808443892E1,1.007301331E1,-6.405168152E1,-8.886795044E-1,6.484499405E1
3.809442792E1,1.018231010E1,-6.384687042E1,-6.684799194E-1,6.465716640E1
3.810441692E1,9.849193573E0,-6.400495911E1,-5.360336304E-1,6.476054923E1
3.811440592E1,9.907405853E0,-6.383606720E1,-4.075469971E-1,6.460159643E1
3.812439492E1,9.872712135E0,-6.383173370E1,-2.327499390E-1,6.459113596E1
3.813438392E1,9.772769928E0,-6.389773560E1,-3.343200684E-2,6.464076704E1
3.814437292E1,9.950058937E0,-6.398130035E1,1.020278931E-1,6.475045079E1
3.815436192E1,9.846187592E0,-6.397241211E1,1.558837891E-1,6.472589297E1
3.816435092E1,9.846187592E0,-6.397241211E1,1.558837891E-1,6.472589297E1
3.817433992E1,9.661751747E0,-6.283877563E1,6.229400635E-1,6.358025813E1
3.818432792E1,9.659944534E0,-6.284146500E1,6.775436401E-1,6.358319996E1
3.819431692E1,9.380744934E0,-6.283537292E1,7.839050293E-1,6.353657980E1
3.820430592E1,9.480937004E0,-6.277958298E1,8.066787720E-1,6.349657421E1
3.821429492E1,9.548182487E0,-6.301519012E1,9.075622559E-1,6.374092598E1
3.822428392E1,9.527194023E0,-6.288795090E1,1.189376831E0,6.361663628E1
3.823427292E1,9.475723267E0,-6.283707809E1,1.172203064E0,6.355833364E1
3.824426192E1,9.393231392E0,-6.297219086E1,1.211120605E0,6.368042423E1
3.825425092E1,9.377613068E0,-6.307096863E1,1.218536377E0,6.377594799E1
3.826423992E1,9.267861366E0,-6.295872116E1,1.458305359E0,6.365391173E1
3.827422892E1,9.321453094E0,-6.297076797E1,1.569183350E0,6.367628635E1
3.828421792E1,9.193324089E0,-6.298260117E1,1.746047974E0,6.367396596E1
3.829420592E1,8.880851746E0,-6.135961914E1,1.120178223E0,6.200908956E1
3.830419492E1,8.946533203E0,-6.134782028E1,1.165351868E0,6.200768948E1
3.831418392E1,8.734473228E0,-6.128117371E1,1.445854187E0,6.191739471E1
3.832417292E1,8.595567703E0,-6.140834808E1,1.711967468E0,6.203063623E1
3.833416192E1,8.579973221E0,-6.137078476E1,1.836174011E0,6.199484412E1
3.834415092E1,8.537754059E0,-6.131349182E1,1.935066223E0,6.193530500E1
3.835413992E1,8.629326820E0,-6.133764648E1,2.238220215E0,6.198210861E1
3.836412892E1,8.537859917E0,-6.123731232E1,2.280326843E0,6.187166849E1
3.837411792E1,8.260027885E0,-6.120704651E1,2.451316833E0,6.181051332E1
