"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.222437833E0,1.918806458E1,-3.249329376E1,-1.993589020E1,4.267828112E1
3.232426833E0,1.919362450E1,-3.260214996E1,-2.016988373E1,4.287329720E1
3.242414833E0,1.917968369E1,-3.245800781E1,-2.039346313E1,4.286345618E1
3.252402833E0,1.915116501E1,-3.244178009E1,-2.046528625E1,4.287265047E1
3.262390833E0,1.905961800E1,-3.231857300E1,-2.066748047E1,4.283577883E1
3.272378833E0,1.895962906E1,-3.217079163E1,-2.079950714E1,4.274396876E1
3.282366833E0,1.890521622E1,-3.195146942E1,-2.089316559E1,4.260079772E1
3.292354833E0,1.899226379E1,-3.197271347E1,-2.086013031E1,4.263924867E1
3.302342833E0,1.900472641E1,-3.181861115E1,-2.110625458E1,4.265064622E1
3.312330833E0,1.912858963E1,-3.188061523E1,-2.093927002E1,4.267000818E1
3.322318833E0,1.935549355E1,-3.174804688E1,-2.104320526E1,4.272458424E1
3.332306833E0,1.945907593E1,-3.175608826E1,-2.098062134E1,4.274682736E1
3.342295833E0,1.956951904E1,-3.171210480E1,-2.106047821E1,4.280382470E1
3.352283833E0,1.979197693E1,-3.174260330E1,-2.108409882E1,4.294012620E1
3.362271833E0,1.981256485E1,-3.162008667E1,-2.105014801E1,4.284245953E1
3.372259833E0,2.015892601E1,-3.179278183E1,-2.094571686E1,4.307999918E1
3.382247833E0,2.020459366E1,-3.162246704E1,-2.091294861E1,4.295995165E1
3.392235833E0,2.031029129E1,-3.158095932E1,-2.096868134E1,4.300640093E1
3.402223833E0,2.033592606E1,-3.144099426E1,-2.102158356E1,4.294173942E1
3.412211833E0,2.040976906E1,-3.141614532E1,-2.112023926E1,4.300694556E1
3.422199833E0,2.038009262E1,-3.124690628E1,-2.122255707E1,4.291985853E1
3.432187833E0,2.033505630E1,-3.123461914E1,-2.131228638E1,4.293401330E1
3.442176833E0,2.031755447E1,-3.117411041E1,-2.147363281E1,4.296213549E1
3.452164833E0,2.039049339E1,-3.119305420E1,-2.146298218E1,4.300509801E1
3.462152833E0,2.035937881E1,-3.118633652E1,-2.148425293E1,4.299610465E1
3.472140833E0,2.047274971E1,-3.112302399E1,-2.140900421E1,4.296651678E1
3.482128833E0,2.047125244E1,-3.118810654E1,-2.139962769E1,4.300830421E1
3.492116833E0,2.054075432E1,-3.129263687E1,-2.120692444E1,4.302191714E1
3.502104833E0,2.054065704E1,-3.128002167E1,-2.128090668E1,4.304921993E1
3.512092833E0,2.057606316E1,-3.111634064E1,-2.126725006E1,4.294062127E1
3.522080833E0,2.053931046E1,-3.103689575E1,-2.121509552E1,4.283961309E1
3.532068833E0,2.062630844E1,-3.114793015E1,-2.129711914E1,4.300238872E1
3.542056833E0,2.050373459E1,-3.129557800E1,-2.133128357E1,4.306785336E1
3.552045833E0,2.068113327E1,-3.109891129E1,-2.144998169E1,4.306916845E1
3.562033833E0,2.050973320E1,-3.124935913E1,-2.149057007E1,4.311631018E1
3.572021833E0,2.050973320E1,-3.124935913E1,-2.149057007E1,4.311631018E1
3.582009833E0,2.062213707E1,-3.121206665E1,-2.130458832E1,4.305056475E1
3.591997833E0,2.061014748E1,-3.122642899E1,-2.133364868E1,4.306962517E1
3.601985833E0,2.072610092E1,-3.136762238E1,-2.110479736E1,4.311509555E1
3.611973833E0,2.076575089E1,-3.126954651E1,-2.123107147E1,4.312492718E1
3.621961833E0,2.087883759E1,-3.132419968E1,-2.086554718E1,4.304070635E1
3.631949833E0,2.079858780E1,-3.135420609E1,-2.086562347E1,4.302373457E1
3.641937833E0,2.107657242E1,-3.131378937E1,-2.075592804E1,4.307648846E1
3.651925833E0,2.110460281E1,-3.148012924E1,-2.071840668E1,4.319323063E1
3.661914833E0,2.118717957E1,-3.130130386E1,-2.086191559E1,4.317276599E1
3.671902833E0,2.123275375E1,-3.148754883E1,-2.071286011E1,4.325873481E1
3.681890833E0,2.144097900E1,-3.142220306E1,-2.068573761E1,4.330092570E1
3.691878833E0,2.150667191E1,-3.154231262E1,-2.053123474E1,4.334727237E1
3.701866833E0,2.139216042E1,-3.131616211E1,-2.050453949E1,4.311337004E1
3.711854833E0,2.148129272E1,-3.138399124E1,-2.032370758E1,4.312138603E1
3.721842833E0,2.165843582E1,-3.137482071E1,-2.037807465E1,4.322884619E1
3.731830833E0,2.172845078E1,-3.138008881E1,-2.023038483E1,4.319842609E1
3.741818833E0,2.191022873E1,-3.128311539E1,-2.017136383E1,4.319230661E1
3.751806833E0,2.204661942E1,-3.134618378E1,-1.981897736E1,4.314427573E1
3.761795833E0,2.222698402E1,-3.115211487E1,-1.972526550E1,4.305321334E1
3.771783833E0,2.232669830E1,-3.124132156E1,-1.983285522E1,4.321855824E1
3.781771833E0,2.256146622E1,-3.113763809E1,-1.986802673E1,4.328176002E1
3.791759833E0,2.259696579E1,-3.105383301E1,-1.974477386E1,4.318355593E1
3.801747833E0,2.270646858E1,-3.096757507E1,-1.966115570E1,4.314087928E1
3.811735833E0,2.279796791E1,-3.105778503E1,-1.969746399E1,4.327035290E1
3.821723833E0,2.283842468E1,-3.079487610E1,-1.957807922E1,4.304903276E1
3.831711833E0,2.283963585E1,-3.088155365E1,-1.959131622E1,4.311773409E1
3.841699833E0,2.291526794E1,-3.057513046E1,-1.984905243E1,4.305732214E1
3.851687833E0,2.291778946E1,-3.043407059E1,-1.986875916E1,4.296772413E1
3.861676833E0,2.286308670E1,-3.030660629E1,-2.010094452E1,4.295647901E1
3.871664833E0,2.295828247E1,-3.034434128E1,-2.025070953E1,4.310397915E1
3.881652833E0,2.300713158E1,-3.010520172E1,-2.023406219E1,4.295426110E1
3.891640833E0,2.307232857E1,-3.009376144E1,-2.033538818E1,4.302899994E1
3.901628833E0,2.295587540E1,-2.988585854E1,-2.041921234E1,4.286118277E1
3.911616833E0,2.289259720E1,-2.971359444E1,-2.068601990E1,4.283550070E1
3.921604833E0,2.288720703E1,-2.932025719E1,-2.096472931E1,4.269685705E1
3.931592833E0,2.277745247E1,-2.922187614E1,-2.142594910E1,4.279955235E1
3.941580833E0,2.260331535E1,-2.879041290E1,-2.179501343E1,4.260070833E1
3.951568833E0,2.234321785E1,-2.843509674E1,-2.231197357E1,4.249233196E1
3.961557833E0,2.222029877E1,-2.804861450E1,-2.311320496E1,4.259913962E1
3.971545833E0,2.213148689E1,-2.771475601E1,-2.377632904E1,4.269922992E1
3.981533833E0,2.175591469E1,-2.707239914E1,-2.453979492E1,4.252571168E1
3.991521833E0,2.158751678E1,-2.661663055E1,-2.516837311E1,4.251955912E1
4.001509833E0,2.136216927E1,-2.605495262E1,-2.594895935E1,4.252706577E1
4.011497833E0,2.117767715E1,-2.553816414E1,-2.669628906E1,4.258384303E1
4.021485833E0,2.093753052E1,-2.465080070E1,-2.741407776E1,4.239780441E1
4.031473833E0,2.067076111E1,-2.395990181E1,-2.832315826E1,4.246832412E1
4.041461833E0,2.059285927E1,-2.291831589E1,-2.901441193E1,4.232199375E1
4.051449833E0,2.030001259E1,-2.217503357E1,-2.992147064E1,4.241599970E1
4.061438833E0,2.006290436E1,-2.116346741E1,-3.071257782E1,4.235179949E1
4.071426833E0,2.004642868E1,-2.009440231E1,-3.128267670E1,4.224038552E1
4.081414833E0,2.002944756E1,-1.891885376E1,-3.197360992E1,4.220679482E1
4.091402833E0,2.031888771E1,-1.785479355E1,-3.221145630E1,4.206220117E1
4.101390833E0,2.050174904E1,-1.668980026E1,-3.271667480E1,4.206247683E1
4.111378458E0,2.061098289E1,-1.583779240E1,-3.313563538E1,4.211435166E1
4.121366458E0,2.069277573E1,-1.474620724E1,-3.341157532E1,4.197588546E1
4.131354458E0,2.086970139E1,-1.413397598E1,-3.376055145E1,4.213179972E1
4.141342458E0,2.097883797E1,-1.347192955E1,-3.389969635E1,4.208080252E1
4.151330458E0,2.127563286E1,-1.294832897E1,-3.402003479E1,4.216247791E1
4.161319458E0,2.134824371E1,-1.221126270E1,-3.415142822E1,4.208541904E1
4.171307458E0,2.174719238E1,-1.168647289E1,-3.417308044E1,4.215819555E1
4.181295458E0,2.167657280E1,-1.110325527E1,-3.445324707E1,4.219220686E1
4.191283458E0,2.157395172E1,-1.068391609E1,-3.456543732E1,4.212304491E1
4.201271458E0,2.149849701E1,-1.009290314E1,-3.452280426E1,4.190317508E1
4.211259458E0,2.161091805E1,-9.665592194E0,-3.453774261E1,4.187255803E1
4.221247458E0,2.164704132E1,-9.052276611E0,-3.466776276E1,4.186158005E1
4.231235458E0,2.160473251E1,-8.510243416E0,-3.480332184E1,4.183849807E1
4.241223458E0,2.151605988E1,-8.053965569E0,-3.485236359E1,4.174319635E1
4.251211458E0,2.163257790E1,-7.503096581E0,-3.523621368E1,4.202208514E1
4.261200458E0,2.144876289E1,-6.898081779E0,-3.518364716E1,4.177944458E1
4.271188458E0,2.129585266E1,-6.466299057E0,-3.564121246E1,4.201930973E1
4.281176458E0,2.083037949E1,-5.880968094E0,-3.569976044E1,4.174881304E1
4.291164458E0,2.064511108E1,-5.452831268E0,-3.585318756E1,4.173014544E1
4.301152458E0,2.042222214E1,-4.972978592E0,-3.615068817E1,4.181710091E1
4.311140458E0,2.030609512E1,-4.576887131E0,-3.637261200E1,4.190766396E1
4.321128458E0,2.031325722E1,-4.078632355E0,-3.621994781E1,4.172706892E1
4.331116458E0,2.016393471E1,-3.618830681E0,-3.648641205E1,4.184421660E1
4.341104458E0,2.000426292E1,-3.182078362E0,-3.667237091E1,4.189461715E1
4.351093458E0,1.992094803E1,-2.636586189E0,-3.661775970E1,4.176908046E1
4.361081458E0,1.982973862E1,-2.238675117E0,-3.664009857E1,4.172202084E1
4.371069458E0,1.984261894E1,-1.924614906E0,-3.670517731E1,4.176965059E1
4.381057458E0,1.951541138E1,-1.384738922E0,-3.686432648E1,4.173424672E1
4.391045458E0,1.926736259E1,-1.136348724E0,-3.692568970E1,4.166568263E1
4.401033458E0,1.922736168E1,-9.504642487E-1,-3.704560852E1,4.174891532E1
4.411021458E0,1.905211830E1,-7.448453903E-1,-3.727728271E1,4.187044080E1
4.421009458E0,1.905211830E1,-7.448453903E-1,-3.727728271E1,4.187044080E1
4.430997458E0,1.876965904E1,-2.891874313E-1,-3.720974731E1,4.167672042E1
4.440985458E0,1.863342667E1,1.887969971E-1,-3.731268311E1,4.170703243E1
4.450974458E0,1.845129395E1,5.270109177E-1,-3.735676575E1,4.166840453E1
4.460962458E0,1.845747566E1,8.149108887E-1,-3.736149597E1,4.168001762E1
4.470950458E0,1.819522095E1,1.053560257E0,-3.753737640E1,4.172805629E1
4.480938458E0,1.822531700E1,1.371261597E0,-3.764505768E1,4.184725685E1
4.490926458E0,1.824295235E1,1.400422096E0,-3.770355988E1,4.190853039E1
4.500914458E0,1.796975708E1,1.658261299E0,-3.762909698E1,4.173261243E1
4.510902458E0,1.790069199E1,1.884970665E0,-3.764661407E1,4.172835294E1
4.520890458E0,1.794023132E1,1.848674774E0,-3.763422394E1,4.173253299E1
4.530878458E0,1.790593338E1,1.841422081E0,-3.767394257E1,4.175331405E1
4.540867458E0,1.801370430E1,2.194717407E0,-3.754605865E1,4.170152093E1
4.550855458E0,1.802582550E1,2.110340118E0,-3.758684540E1,4.173912873E1
4.560843458E0,1.837884712E1,2.115590096E0,-3.744634247E1,4.176704810E1
4.570831458E0,1.817379379E1,1.990961075E0,-3.761075592E1,4.181889128E1
4.580819458E0,1.819793510E1,1.980072975E0,-3.745001984E1,4.168440376E1
4.590807458E0,1.819324684E1,1.917242050E0,-3.741246796E1,4.164568172E1
4.600795458E0,1.825852203E1,1.758434296E0,-3.752539825E1,4.176866328E1
4.610783458E0,1.833001709E1,1.619498253E0,-3.747006989E1,4.174468156E1
4.620771458E0,1.835443687E1,1.609395027E0,-3.747937775E1,4.176337225E1
4.630759458E0,1.829753876E1,1.553687096E0,-3.746454620E1,4.172296838E1
4.640748458E0,1.852489090E1,1.526107788E0,-3.730233002E1,4.167690503E1
4.650736458E0,1.846074486E1,1.360864639E0,-3.733154297E1,4.166887512E1
4.660724458E0,1.856303596E1,1.231839180E0,-3.717030334E1,4.156603400E1
4.670712458E0,1.855096245E1,1.169049263E0,-3.732083130E1,4.169351668E1
4.680700458E0,1.859765244E1,8.657045364E-1,-3.727194214E1,4.166317068E1
4.690688458E0,1.860882950E1,7.392721176E-1,-3.713326263E1,4.154171701E1
4.700676458E0,1.858063316E1,4.878873825E-1,-3.708919525E1,4.148597796E1
4.710664458E0,1.863550568E1,5.058956146E-2,-3.743721771E1,4.181901363E1
4.720652458E0,1.849266624E1,-1.704216003E-3,-3.741847992E1,4.173872719E1
4.730641458E0,1.850300789E1,-3.615903854E-1,-3.720931244E1,4.155749007E1
4.740629458E0,1.847248077E1,-6.139326096E-1,-3.735799408E1,4.168008134E1
4.750617458E0,1.834036064E1,-9.001665115E-1,-3.751696014E1,4.176962325E1
4.760605458E0,1.836412048E1,-1.053249359E0,-3.747968292E1,4.175017230E1
4.770593458E0,1.817433739E1,-1.333028793E0,-3.753749847E1,4.172705713E1
4.780581458E0,1.806318855E1,-1.359340668E0,-3.771398163E1,4.183863045E1
4.790569458E0,1.788838005E1,-1.588762283E0,-3.750463104E1,4.158263647E1
4.800557458E0,1.794773293E1,-1.719412804E0,-3.738150787E1,4.150246533E1
4.810545458E0,1.784657860E1,-2.011529922E0,-3.772472382E1,4.178159173E1
4.820534458E0,1.777714348E1,-1.924239159E0,-3.750365448E1,4.154820846E1
4.830522458E0,1.758881760E1,-2.224484444E0,-3.764353180E1,4.160949798E1
4.840510458E0,1.744531250E1,-2.124474525E0,-3.757186127E1,4.147887510E1
4.850498458E0,1.723563957E1,-2.199180603E0,-3.766263580E1,4.147743727E1
4.860486458E0,1.726626968E1,-2.264628410E0,-3.746164703E1,4.131134964E1
4.870474458E0,1.712352753E1,-2.328644753E0,-3.759674835E1,4.137817381E1
4.880462458E0,1.718931198E1,-2.273290634E0,-3.747852325E1,4.129503605E1
4.890450458E0,1.730657196E1,-2.379391670E0,-3.752953339E1,4.139619323E1
4.900438458E0,1.698047256E1,-2.400353432E0,-3.764875031E1,4.137060000E1
4.910426458E0,1.706070137E1,-2.682832718E0,-3.756787872E1,4.134743806E1
4.920415458E0,1.699970055E1,-2.755489349E0,-3.753482819E1,4.129704429E1
4.930403458E0,1.682655716E1,-3.003242493E0,-3.766371918E1,4.136070881E1
4.940391458E0,1.686041641E1,-3.043537140E0,-3.754182434E1,4.126651590E1
4.950379458E0,1.669757462E1,-3.366407394E0,-3.771047974E1,4.137900408E1
4.960367458E0,1.673722458E1,-3.393719673E0,-3.761686707E1,4.131199230E1
4.970355458E0,1.664961052E1,-3.683201790E0,-3.768493652E1,4.136338896E1
4.980343458E0,1.650918198E1,-3.791462898E0,-3.772065735E1,4.134944100E1
4.990331458E0,1.652617645E1,-4.102149010E0,-3.781265259E1,4.146973391E1
5.000319458E0,1.649406052E1,-4.202898979E0,-3.791043091E1,4.155621691E1
5.010308458E0,1.630611801E1,-4.381426811E0,-3.783106995E1,4.142796445E1
5.020296458E0,1.635992813E1,-4.426200867E0,-3.784609222E1,4.146764039E1
5.030284458E0,1.641135597E1,-4.634616852E0,-3.784151459E1,4.150653568E1
5.040272458E0,1.662174988E1,-4.824237823E0,-3.747368622E1,4.127751202E1
5.050260458E0,1.676203728E1,-4.962009430E0,-3.749311066E1,4.136811306E1
5.060248458E0,1.672246552E1,-4.968683243E0,-3.756330872E1,4.141655258E1
5.070236458E0,1.669463348E1,-5.114231110E0,-3.773576355E1,4.157949011E1
5.080224458E0,1.669289017E1,-5.157108307E0,-3.768499756E1,4.153802341E1
5.090212458E0,1.670690155E1,-5.285598755E0,-3.777384949E1,4.164038687E1
5.100200458E0,1.661849785E1,-5.221250534E0,-3.762762451E1,4.146412973E1
5.110189375E0,1.654733467E1,-5.400859833E0,-3.750956726E1,4.135155629E1
5.120177375E0,1.655513573E1,-5.663267136E0,-3.764781189E1,4.151509188E1
5.130165375E0,1.651255608E1,-5.703031540E0,-3.747274780E1,4.134484133E1
5.140153375E0,1.646987534E1,-5.738357544E0,-3.745983124E1,4.132099342E1
5.150141375E0,1.656231689E1,-5.956815720E0,-3.748165131E1,4.140855200E1
5.160129375E0,1.649516487E1,-6.070503235E0,-3.739536285E1,4.132014807E1
5.170117375E0,1.646689415E1,-6.321649551E0,-3.721573639E1,4.118413397E1
5.180105375E0,1.638539314E1,-6.415090561E0,-3.736589813E1,4.130187452E1
5.190093375E0,1.636905289E1,-6.428596497E0,-3.746399689E1,4.138627560E1
5.200082375E0,1.616807938E1,-6.430017471E0,-3.746382904E1,4.130726815E1
5.210070375E0,1.619308853E1,-6.517562866E0,-3.765808868E1,4.150694382E1
5.220058375E0,1.593128967E1,-6.423593521E0,-3.766283417E1,4.139514008E1
5.230046375E0,1.610928917E1,-6.584167480E0,-3.781562042E1,4.162789458E1
5.240034375E0,1.600425339E1,-6.435062408E0,-3.776213837E1,4.151536160E1
5.250022375E0,1.611362648E1,-6.348491669E0,-3.769580841E1,4.148404846E1
5.260010375E0,1.611362648E1,-6.348491669E0,-3.769580841E1,4.148404846E1
5.269998375E0,1.620123482E1,-6.391935349E0,-3.770883942E1,4.153665149E1
5.279986375E0,1.641711044E1,-6.456762314E0,-3.778484344E1,4.170018812E1
5.289975375E0,1.617326355E1,-6.415534973E0,-3.784209442E1,4.165042200E1
5.299963375E0,1.612722206E1,-6.519281387E0,-3.770650482E1,4.152552019E1
5.309951375E0,1.600204468E1,-6.589439392E0,-3.770801544E1,4.148952366E1
5.319939375E0,1.600543213E1,-6.781692505E0,-3.771202850E1,4.152544166E1
5.329927375E0,1.586567688E1,-6.805147171E0,-3.782469940E1,4.157809057E1
5.339915375E0,1.596491241E1,-6.983631134E0,-3.810193634E1,4.189757851E1
5.349903375E0,1.586946297E1,-7.110202789E0,-3.794651031E1,4.174125637E1
5.359891375E0,1.582188416E1,-7.263792038E0,-3.796762848E1,4.176883414E1
5.369879375E0,1.575590229E1,-7.524591446E0,-3.775858307E1,4.160022270E1
5.379867375E0,1.585403347E1,-7.624938965E0,-3.779676056E1,4.169034877E1
5.389856375E0,1.575027275E1,-7.541971207E0,-3.786005402E1,4.169335812E1
5.399844375E0,1.581147480E1,-7.527919769E0,-3.776377106E1,4.162661067E1
5.409832375E0,1.596604156E1,-7.683074951E0,-3.765317535E1,4.161376861E1
5.419820375E0,1.591566467E1,-7.664106369E0,-3.773461151E1,4.166470706E1
5.429808375E0,1.585985661E1,-7.550737381E0,-3.793811798E1,4.180728982E1
5.439796375E0,1.614063644E1,-7.716772079E0,-3.776758575E1,4.179065984E1
5.449784375E0,1.597693825E1,-7.572734833E0,-3.763532257E1,4.158156291E1
5.459772375E0,1.616127586E1,-7.498512268E0,-3.748253632E1,4.150126567E1
5.469760375E0,1.626324272E1,-7.527219772E0,-3.760980988E1,4.166113177E1
5.479749375E0,1.647188759E1,-7.647781372E0,-3.743640900E1,4.160884953E1
5.489737375E0,1.646104622E1,-7.550054550E0,-3.762865448E1,4.175984919E1
5.499725375E0,1.660207367E1,-7.604404449E0,-3.757456207E1,4.177683009E1
5.509713375E0,1.662951660E1,-7.492168427E0,-3.734798431E1,4.156375034E1
5.519701375E0,1.657614326E1,-7.492372513E0,-3.737929535E1,4.157061332E1
5.529689375E0,1.655703354E1,-7.656856537E0,-3.740460968E1,4.161571382E1
5.539677375E0,1.669029236E1,-7.705235481E0,-3.750935364E1,4.177185803E1
5.549665375E0,1.668119431E1,-7.773341179E0,-3.745768738E1,4.173446322E1
5.559653375E0,1.700655556E1,-7.830515862E0,-3.725581360E1,4.169574987E1
5.569642375E0,1.692822266E1,-7.906476021E0,-3.714790344E1,4.158177264E1
5.579630375E0,1.704206085E1,-7.941031456E0,-3.701937866E1,4.152019045E1
5.589618375E0,1.701788330E1,-7.911458015E0,-3.718827820E1,4.165534246E1
5.599606375E0,1.709590721E1,-7.796763420E0,-3.700869751E1,4.150546054E1
5.609594375E0,1.711753464E1,-7.699868202E0,-3.693133545E1,4.142730380E1
5.619582375E0,1.724439812E1,-7.716185570E0,-3.714448547E1,4.167279193E1
5.629570375E0,1.721324158E1,-7.388993263E0,-3.719461060E1,4.164531143E1
5.639558375E0,1.741077232E1,-7.226904869E0,-3.711749268E1,4.163017427E1
5.649546375E0,1.747232056E1,-7.220059395E0,-3.726412964E1,4.178548314E1
5.659535375E0,1.743560600E1,-7.154187202E0,-3.721209717E1,4.171238338E1
5.669523375E0,1.708231735E1,-7.101861000E0,-3.742518616E1,4.174789282E1
5.679511375E0,1.701616478E1,-7.059208870E0,-3.732345581E1,4.162238157E1
5.689499375E0,1.662530899E1,-7.055115700E0,-3.745092773E1,4.157820998E1
5.699487375E0,1.632218742E1,-7.025219917E0,-3.780763245E1,4.177540650E1
5.709475375E0,1.568304253E1,-7.197817802E0,-3.788070679E1,4.162588558E1
5.719463375E0,1.543064499E1,-7.176327705E0,-3.784716797E1,4.149713975E1
5.729451375E0,1.496793365E1,-7.361073494E0,-3.786651611E1,4.137749972E1
5.739439375E0,1.497598839E1,-7.379015923E0,-3.794837952E1,4.145852882E1
5.749427375E0,1.508880520E1,-7.338995934E0,-3.807723999E1,4.161020438E1
5.759416375E0,1.523063087E1,-7.221350670E0,-3.806027222E1,4.162576538E1
5.769404375E0,1.519868755E1,-7.143319130E0,-3.801663208E1,4.156069569E1
5.779392375E0,1.535488701E1,-7.224539757E0,-3.782173157E1,4.145419048E1
5.789380375E0,1.541214657E1,-7.124512672E0,-3.797244263E1,4.159566494E1
5.799368375E0,1.542758083E1,-6.948971748E0,-3.789012146E1,4.149650302E1
5.809356375E0,1.549191380E1,-7.025593758E0,-3.790452576E1,4.154649725E1
5.819344375E0,1.569463825E1,-6.969996452E0,-3.793273926E1,4.163886680E1
5.829332375E0,1.565946198E1,-6.792462349E0,-3.786708069E1,4.153639481E1
5.839320375E0,1.577810669E1,-6.530274391E0,-3.774391174E1,4.142699613E1
5.849309375E0,1.567643929E1,-6.549103737E0,-3.795074463E1,4.158004962E1
5.859297375E0,1.563131523E1,-6.558949471E0,-3.795625305E1,4.156964012E1
5.869285375E0,1.556619644E1,-6.680693626E0,-3.810594177E1,4.170133016E1
5.879273375E0,1.552604866E1,-6.627938271E0,-3.804382324E1,4.162115135E1
5.889261375E0,1.566718578E1,-6.678024292E0,-3.795945740E1,4.160501322E1
5.899249375E0,1.559635925E1,-6.411163330E0,-3.782707214E1,4.141541771E1
5.909237375E0,1.546343899E1,-6.309013367E0,-3.780116272E1,4.132613577E1
5.919225375E0,1.541472626E1,-5.996507645E0,-3.770005798E1,4.116875346E1
5.929213375E0,1.547484970E1,-6.190267563E0,-3.769375610E1,4.121419215E1
5.939202375E0,1.555256748E1,-6.065692902E0,-3.780773926E1,4.132916807E1
5.949190375E0,1.560287189E1,-6.037332535E0,-3.790278625E1,4.143090877E1
5.959178375E0,1.560457039E1,-5.951889038E0,-3.792199707E1,4.143676462E1
5.969166375E0,1.581372356E1,-5.895423889E0,-3.786978149E1,4.146022463E1
5.979154375E0,1.586308765E1,-5.930931091E0,-3.768923950E1,4.131939336E1
5.989142375E0,1.599953842E1,-5.917709351E0,-3.760510254E1,4.129344077E1
5.999130375E0,1.587699127E1,-6.012386322E0,-3.762142944E1,4.127468467E1
6.009118375E0,1.584813881E1,-6.005994797E0,-3.800604248E1,4.161363649E1
6.019106375E0,1.580547619E1,-5.896654129E0,-3.800204468E1,4.157810731E1
6.029094375E0,1.583048153E1,-5.928071976E0,-3.807569885E1,4.165939301E1
6.039083375E0,1.581792736E1,-5.740274429E0,-3.780499268E1,4.138085364E1
6.049071375E0,1.590965080E1,-5.755651474E0,-3.803677368E1,4.162980500E1
6.059059375E0,1.585088444E1,-5.599737167E0,-3.784950256E1,4.141488184E1
6.069047375E0,1.591149902E1,-5.608915329E0,-3.791560364E1,4.149974375E1
6.079035375E0,1.584718609E1,-5.392772675E0,-3.788230896E1,4.141599493E1
6.089023375E0,1.568878651E1,-5.274055481E0,-3.804495239E1,4.148942137E1
6.099011375E0,1.568878651E1,-5.274055481E0,-3.804495239E1,4.148942137E1
6.108999250E0,1.564771080E1,-5.028434753E0,-3.780387878E1,4.122219379E1
6.118987250E0,1.554093742E1,-5.034257889E0,-3.814862061E1,4.149917761E1
6.128976250E0,1.549742794E1,-4.674989700E0,-3.788935852E1,4.120229715E1
6.138964250E0,1.543535423E1,-4.614622116E0,-3.795584106E1,4.123336960E1
6.148952250E0,1.525899124E1,-4.319498062E0,-3.802029419E1,4.119511679E1
6.158940250E0,1.506672478E1,-4.018133163E0,-3.810865784E1,4.117549504E1
6.168928250E0,1.481205559E1,-3.780444145E0,-3.832334900E1,4.125976039E1
6.178916250E0,1.488144970E1,-3.636427879E0,-3.832374573E1,4.127215332E1
6.188904250E0,1.472684765E1,-3.646336555E0,-3.831378174E1,4.120827202E1
6.198892250E0,1.469581413E1,-3.567819595E0,-3.858166504E1,4.143960867E1
6.208880250E0,1.460991478E1,-3.274909019E0,-3.851841736E1,4.132605854E1
6.218869250E0,1.434603500E1,-3.178849220E0,-3.866273499E1,4.136086168E1
6.228857250E0,1.436880589E1,-3.046879768E0,-3.846545410E1,4.117447289E1
